ResponseId,Poet,condition,beautiful,imagery,inspiring,lyrical,meaningful,mood_emotion,moving,original,overall_quality,profound,rhyme,rhythm,sound,theme,witty,poem_ID,word_count,line_count,stanzas,four_line_stanzas,rhymes_binary,all_lines_rhyme,first_person,Frequency,Like poetry,College Major,Background in poetry,Age,Gender,Authorship,Discrimination Response,correct
R_3MQAOkGKBwGTOiF,Dorothea Lasky,nothing,6.0,6.0,4.0,2.0,5.0,5.0,5.0,7.0,6.0,5.0,1.0,5.0,5.0,5.0,2.0,9,152,26,1,no,no,no,yes,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",36,Male,human,human,1.0
R_3MidVJQsphfCy7x,Dorothea Lasky,nothing,5.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,1.0,5.0,5.0,6.0,4.0,9,152,26,1,no,no,no,yes,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,51,Male,human,human,1.0
R_3Mli0YEYzp7RxIQ,Dorothea Lasky,human,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,9,152,26,1,no,no,no,yes,A few times per month,Like poetry,"English, literature, poetry, or similar","I have read a lot of poetry, but have never written poetry",57,Female,human,,
R_3Mo0aa5EVqJH8PN,Dorothea Lasky,AI,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,5.0,3.0,9,152,26,1,no,no,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,27,Male,human,,
R_3NIgrjH0CHeK6E4,Dorothea Lasky,AI,2.0,5.0,2.0,3.0,3.0,3.0,3.0,6.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",45,Female,human,,
R_3NIoViEzQs5VTMv,Dorothea Lasky,human,6.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,5.0,5.0,1.0,5.0,6.0,6.0,3.0,9,152,26,1,no,no,no,yes,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,23,Male,human,,
R_3NKEYO5oJiPQQzn,Dorothea Lasky,nothing,6.0,5.0,5.0,3.0,7.0,5.0,5.0,6.0,6.0,6.0,1.0,3.0,5.0,5.0,5.0,9,152,26,1,no,no,no,yes,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,35,Male,human,human,1.0
R_3NP9V2OAhsDieGe,Dorothea Lasky,AI,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,9,152,26,1,no,no,no,yes,Less than once per year,Indifferent to poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,32,Male,human,,
R_3NQwPrIolVTpO5i,Dorothea Lasky,nothing,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,5.0,1.0,6.0,7.0,7.0,1.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,59,Female,human,human,1.0
R_3O6ObbwceCJvGbV,Dorothea Lasky,AI,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,9,152,26,1,no,no,no,yes,Never,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,45,Female,human,,
R_3O94S2Gj7BvptPx,Dorothea Lasky,human,3.0,5.0,1.0,5.0,5.0,6.0,2.0,6.0,3.0,3.0,2.0,4.0,5.0,6.0,2.0,9,152,26,1,no,no,no,yes,Every day,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",35,Female,human,,
R_3OihlNqUE9fU7o6,Dorothea Lasky,nothing,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,2.0,9,152,26,1,no,no,no,yes,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",35,Female,human,AI,0.0
R_3P66lT94zFG5foM,Dorothea Lasky,AI,2.0,2.0,1.0,1.0,3.0,3.0,2.0,7.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,9,152,26,1,no,no,no,yes,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",39,Male,human,,
R_3PFBAyeVekcoB1L,Dorothea Lasky,nothing,5.0,6.0,4.0,3.0,6.0,5.0,5.0,6.0,6.0,5.0,1.0,2.0,5.0,5.0,3.0,9,152,26,1,no,no,no,yes,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,25,Male,human,human,1.0
R_3PMLnMNRQQbBmhs,Dorothea Lasky,AI,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,9,152,26,1,no,no,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,46,Female,human,,
R_3PaxgMoWOEIOLPz,Dorothea Lasky,nothing,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,9,152,26,1,no,no,no,yes,Less than once per year,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,40,Female,human,AI,0.0
R_3PtzAu5M9wlKi5h,Dorothea Lasky,nothing,6.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,4.0,5.0,4.0,9,152,26,1,no,no,no,yes,Less than once per year,Like poetry,I did not go to college/did not have a major,I am not very familiar with poetry,51,Female,human,human,1.0
R_3PvEouvqmiYQTgU,Dorothea Lasky,nothing,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,7.0,6.0,7.0,7.0,9,152,26,1,no,no,no,yes,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,49,Male,human,human,1.0
R_3PvQ0eoPq3KVMh0,Dorothea Lasky,nothing,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,9,152,26,1,no,no,no,yes,Less than once per year,Like poetry,"English, literature, poetry, or similar","I have written poetry, but not professionally",51,Male,human,AI,0.0
R_3Pw1JjUBdA538cu,Dorothea Lasky,AI,3.0,3.0,2.0,3.0,4.0,3.0,2.0,6.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",48,Female,human,,
R_3Q0ktVMQ2layYPT,Dorothea Lasky,AI,3.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,6.0,3.0,1.0,4.0,5.0,5.0,5.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",28,Female,human,,
R_3QFqK3HAgoOMTWe,Dorothea Lasky,AI,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,9,152,26,1,no,no,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,28,Male,human,,
R_3R3ELPW3PPCmfK1,Dorothea Lasky,AI,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,2.0,5.0,5.0,5.0,6.0,9,152,26,1,no,no,no,yes,A few times per week,Like poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",29,Male,human,,
R_3ReG9tHUTnwhob3,Dorothea Lasky,human,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",31,Female,human,,
R_3Rw2EaD2h3xrfaF,Dorothea Lasky,human,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,1.0,5.0,6.0,7.0,6.0,9,152,26,1,no,no,no,yes,A few times per month,Love poetry,"English, literature, poetry, or similar","I have written poetry, but not professionally",37,Female,human,,
R_3RxWLVb9NUCnmX8,Dorothea Lasky,nothing,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",68,Female,human,human,1.0
R_3a8QWvETOUAmsqR,Dorothea Lasky,AI,6.0,5.0,6.0,7.0,5.0,6.0,7.0,6.0,6.0,6.0,3.0,6.0,5.0,5.0,6.0,9,152,26,1,no,no,no,yes,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,34,Male,human,,
R_3dGGg0KDODHnhzY,Dorothea Lasky,AI,3.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,9,152,26,1,no,no,no,yes,Less than once per year,Indifferent to poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,33,Female,human,,
R_3e7XjmOXeuCxpcu,Dorothea Lasky,nothing,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,9,152,26,1,no,no,no,yes,A few times per year,Dislike poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",31,Female,human,AI,0.0
R_3e9RMxwwJ0NaFBC,Dorothea Lasky,AI,4.0,4.0,4.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,1.0,4.0,4.0,4.0,4.0,9,152,26,1,no,no,no,yes,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,34,Male,human,,
R_3ebhjV4cOTCOizP,Dorothea Lasky,human,6.0,5.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,3.0,6.0,5.0,5.0,7.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"English, literature, poetry, or similar",I am not very familiar with poetry,24,Male,human,,
R_3efPIntZKy8ljbg,Dorothea Lasky,AI,6.0,4.0,3.0,4.0,5.0,4.0,6.0,7.0,4.0,5.0,1.0,5.0,3.0,4.0,2.0,9,152,26,1,no,no,no,yes,A few times per week,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",18,Female,human,,
R_3ekRZan7CK7w3nD,Dorothea Lasky,human,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,1.0,4.0,5.0,7.0,5.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,48,Male,human,,
R_3ekrOqwkk93dZ7e,Dorothea Lasky,AI,3.0,5.0,3.0,2.0,3.0,6.0,4.0,5.0,2.0,4.0,1.0,1.0,2.0,5.0,3.0,9,152,26,1,no,no,no,yes,A few times per month,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",47,Female,human,,
R_3eku6TfZLWImicc,Dorothea Lasky,human,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,9,152,26,1,no,no,no,yes,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,48,Male,human,,
R_3etvNkLL9MXB1TW,Dorothea Lasky,nothing,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,152,26,1,no,no,no,yes,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,28,Male,human,AI,0.0
R_3ezszpdQGK8kvyd,Dorothea Lasky,AI,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,9,152,26,1,no,no,no,yes,A few times per year,Indifferent to poetry,"English, literature, poetry, or similar",I am not very familiar with poetry,46,Male,human,,
R_3fHltbBsCDTp7BY,Dorothea Lasky,nothing,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0,9,152,26,1,no,no,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",30,Male,human,AI,0.0
R_3fN0LXO1HQQdMQi,Dorothea Lasky,AI,3.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,45,Male,human,,
R_3fOGw4rttsDK2MG,Dorothea Lasky,AI,5.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,1.0,4.0,5.0,5.0,4.0,9,152,26,1,no,no,no,yes,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,52,Female,human,,
R_3fTcSm0GIYkJn4s,Dorothea Lasky,AI,6.0,6.0,6.0,4.0,6.0,6.0,4.0,4.0,6.0,4.0,2.0,6.0,6.0,6.0,5.0,9,152,26,1,no,no,no,yes,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,36,Male,human,,
R_3foACReawS1i1wa,Dorothea Lasky,nothing,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,5.0,5.0,3.0,4.0,9,152,26,1,no,no,no,yes,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,63,Female,human,AI,0.0
R_3fuR8pgk0gVdNMr,Dorothea Lasky,AI,6.0,5.0,5.0,5.0,6.0,4.0,6.0,6.0,3.0,5.0,1.0,4.0,5.0,5.0,4.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",37,Female,human,,
R_3h0e9ByoqqIceuE,Dorothea Lasky,AI,5.0,5.0,7.0,1.0,7.0,5.0,5.0,7.0,6.0,6.0,1.0,4.0,4.0,5.0,2.0,9,152,26,1,no,no,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,59,Male,human,,
R_3hApgKOEHkbqZUj,Dorothea Lasky,nothing,3.0,4.0,3.0,3.0,5.0,4.0,5.0,6.0,6.0,3.0,1.0,5.0,3.0,4.0,5.0,9,152,26,1,no,no,no,yes,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",39,Male,human,human,1.0
R_3hEKz2SKlSrD34T,Dorothea Lasky,nothing,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,1.0,3.0,3.0,4.0,5.0,9,152,26,1,no,no,no,yes,A few times per week,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",37,Female,human,human,1.0
R_3hbSZGlFfZpyaUG,Dorothea Lasky,nothing,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,5.0,4.0,9,152,26,1,no,no,no,yes,A few times per week,Love poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",35,Male,human,human,1.0
R_3hfkeL3t0Et3L1G,Dorothea Lasky,human,6.0,7.0,6.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,1.0,5.0,6.0,6.0,6.0,9,152,26,1,no,no,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",27,Non-binary / third gender,human,,
R_3iEfKxZlTLLI1GA,Dorothea Lasky,AI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",54,Male,human,,
R_3iJPtffFF8aWCTA,Dorothea Lasky,AI,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"English, literature, poetry, or similar",I am familiar with multiple poets and genres of poetry,41,Male,human,,
R_3j6AFlgOWpd9peN,Dorothea Lasky,AI,6.0,6.0,6.0,4.0,5.0,6.0,5.0,6.0,7.0,4.0,1.0,5.0,6.0,5.0,2.0,9,152,26,1,no,no,no,yes,Never,Love poetry,I did not go to college/did not have a major,I am not very familiar with poetry,60,Female,human,,
R_3j7MLGDRDRFkdUF,Dorothea Lasky,nothing,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,4.0,4.0,9,152,26,1,no,no,no,yes,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,27,Male,human,human,1.0
R_3jdOkv85HlS9IJD,Dorothea Lasky,AI,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,9,152,26,1,no,no,no,yes,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,43,Male,human,,
R_3k56pqiNfA6cQyJ,Dorothea Lasky,nothing,3.0,3.0,3.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,9,152,26,1,no,no,no,yes,Never,Dislike poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,30,Male,human,human,1.0
R_3kNZWq0bByBvcMf,Dorothea Lasky,AI,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,59,Male,human,,
R_3kO1j76mPNdbfmw,Dorothea Lasky,nothing,5.0,4.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,1.0,4.0,3.0,5.0,3.0,9,152,26,1,no,no,no,yes,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",39,Male,human,human,1.0
R_3kb7ra4d7PgSHzU,Dorothea Lasky,human,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,6.0,3.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,51,Female,human,,
R_3lEmyLNNjALb2gJ,Dorothea Lasky,human,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,1.0,5.0,5.0,5.0,4.0,9,152,26,1,no,no,no,yes,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,35,Female,human,,
R_3lVwdHp2Fwl3XyM,Dorothea Lasky,AI,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,9,152,26,1,no,no,no,yes,Every day,Love poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,37,Male,human,,
R_3ltMxjEHhjeiU3i,Dorothea Lasky,nothing,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,3.0,9,152,26,1,no,no,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,45,Female,human,human,1.0
R_3mfUbybfemKxVau,Dorothea Lasky,nothing,4.0,4.0,3.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,9,152,26,1,no,no,no,yes,Less than once per year,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",32,Male,human,AI,0.0
R_3mjyFOxVJmErw6r,Dorothea Lasky,AI,4.0,5.0,5.0,6.0,6.0,4.0,4.0,4.0,5.0,6.0,3.0,5.0,5.0,4.0,1.0,9,152,26,1,no,no,no,yes,Never,Hate poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,36,Female,human,,
R_3n2tNjhxr9W5nQz,Dorothea Lasky,human,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,1.0,4.0,6.0,4.0,7.0,9,152,26,1,no,no,no,yes,Never,Like poetry,I did not go to college/did not have a major,I am not very familiar with poetry,30,Male,human,,
R_3nDE3TTgXQl3Fmu,Dorothea Lasky,AI,6.0,5.0,6.0,1.0,6.0,5.0,6.0,5.0,5.0,6.0,1.0,1.0,3.0,5.0,6.0,9,152,26,1,no,no,no,yes,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,46,Male,human,,
R_3nJcdMvL3fJ26Dm,Dorothea Lasky,human,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,9,152,26,1,no,no,no,yes,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",32,Female,human,,
R_3nUvklBR13HAkZc,Dorothea Lasky,nothing,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,9,152,26,1,no,no,no,yes,A few times per month,Like poetry,"English, literature, poetry, or similar","I have read a lot of poetry, but have never written poetry",25,Male,human,AI,0.0
R_3ncJSF1hyU4oHn2,Dorothea Lasky,AI,6.0,7.0,5.0,1.0,5.0,6.0,6.0,5.0,5.0,6.0,1.0,1.0,3.0,7.0,3.0,9,152,26,1,no,no,no,yes,Never,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,34,Non-binary / third gender,human,,
R_3niUSVPKRSynimY,Dorothea Lasky,human,7.0,4.0,6.0,7.0,6.0,7.0,5.0,4.0,7.0,6.0,1.0,7.0,7.0,4.0,4.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am a professional poet,40,Male,human,,
R_3no5D3SrU1SXqlU,Dorothea Lasky,AI,4.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,9,152,26,1,no,no,no,yes,Less than once per year,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,31,Female,human,,
R_3noXMSf0RHykdBB,Dorothea Lasky,AI,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,9,152,26,1,no,no,no,yes,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",52,Male,human,,
R_3nqGoQLlKdvWyX2,Dorothea Lasky,nothing,6.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0,2.0,4.0,5.0,4.0,5.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"English, literature, poetry, or similar","I have read a lot of poetry, but have never written poetry",51,Male,human,human,1.0
R_3oGi61BRO31Ajvf,Dorothea Lasky,AI,6.0,7.0,6.0,5.0,6.0,7.0,6.0,6.0,7.0,6.0,1.0,5.0,6.0,6.0,6.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",55,Female,human,,
R_3oWVUA8cezq7J5Z,Dorothea Lasky,human,2.0,5.0,2.0,1.0,5.0,5.0,2.0,5.0,2.0,4.0,1.0,1.0,1.0,5.0,3.0,9,152,26,1,no,no,no,yes,A few times per year,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,30,Male,human,,
R_3p3TCsQIrvbAsiV,Dorothea Lasky,human,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,1.0,4.0,4.0,5.0,1.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,38,Female,human,,
R_3p6gVIkqmFpgxl8,Dorothea Lasky,human,7.0,7.0,6.0,5.0,7.0,5.0,7.0,7.0,4.0,7.0,1.0,5.0,5.0,4.0,7.0,9,152,26,1,no,no,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,63,Female,human,,
R_3pgzaIef5FKP4AE,Dorothea Lasky,nothing,4.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,9,152,26,1,no,no,no,yes,Less than once per year,Like poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,50,Female,human,human,1.0
R_3phh1ImAr3wuEoG,Dorothea Lasky,human,7.0,7.0,6.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,4.0,7.0,7.0,4.0,9,152,26,1,no,no,no,yes,A few times per year,Love poetry,I did not go to college/did not have a major,"I have read a lot of poetry, but have never written poetry",33,Female,human,,
R_3psDb07t2jhhWLs,Dorothea Lasky,human,7.0,6.0,4.0,6.0,6.0,4.0,4.0,5.0,5.0,3.0,1.0,6.0,6.0,5.0,5.0,9,152,26,1,no,no,no,yes,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",34,Female,human,,
R_3qEXA15az2GeZRc,Dorothea Lasky,nothing,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,6.0,9,152,26,1,no,no,no,yes,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,30,Female,human,AI,0.0
R_3qHBDefuUejuVSe,Dorothea Lasky,AI,3.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,9,152,26,1,no,no,no,yes,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",32,Male,human,,
R_3qJu6CSusLxBRHm,Dorothea Lasky,nothing,4.0,4.0,3.0,2.0,3.0,5.0,4.0,7.0,5.0,3.0,1.0,3.0,4.0,4.0,5.0,9,152,26,1,no,no,no,yes,Never,Hate poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,22,Prefer not to say,human,AI,0.0
R_3qqFoJrZYyimpyl,Dorothea Lasky,AI,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,9,152,26,1,no,no,no,yes,A few times per month,Love poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",44,Male,human,,
R_3qsuoXOW9RTNk9R,Dorothea Lasky,human,6.0,6.0,6.0,5.0,7.0,6.0,6.0,7.0,7.0,6.0,1.0,5.0,6.0,6.0,4.0,9,152,26,1,no,no,no,yes,A few times per week,Love poetry,"English, literature, poetry, or similar",I am familiar with multiple poets and genres of poetry,72,Female,human,,
R_3qxtv1yEbwfnhcU,Dorothea Lasky,AI,2.0,4.0,2.0,4.0,2.0,4.0,2.0,6.0,4.0,2.0,1.0,2.0,3.0,4.0,4.0,9,152,26,1,no,no,no,yes,Never,Hate poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,47,Male,human,,
